id,name,latitude,longitude,rating,price_level,googleMapsUri
ChIJAwDhOMdsImARSNerfRiyU6A,れんこん吉田農園直売所,36.0836139,140.2436133,4.6,,https://maps.google.com/?cid=11552773287392827208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJiSri5TRtImARb_yLekmVFBU,Tsukuba Kasumigaura Ring Ring Road,36.084402,140.2149662,4.1,,https://maps.google.com/?cid=1519003117151845487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJtZg_udRzIWARDC252eZ3Gdk,Izura Coast,36.8332533,140.8027626,4.1,,https://maps.google.com/?cid=15643666614027103500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ3dTMhdWmH2ARk-3jXiYGiZQ,Nikko Yubamaki ZEN,36.752369,139.606485,4.2,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=10703092751293214099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJLzVs3Ac9H2AR0kilclIntgA,"Awashimado.Co.,Ltd Tochigi Sano Factory",36.3806004,139.56712059999998,4.2,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=51271680825575634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJkfxlhRlHH2ARLPoiqjCn4KI,Kanoko-an,36.37801900000001,139.723729,4.2,,https://maps.google.com/?cid=11736564456382200364&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJw2O85ipPH2ARQTr68KZa2S0,山本屋菓子店,36.3134228,139.77443700000003,4.3,,https://maps.google.com/?cid=3303771474706971201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJJTvZhKxLH2ARW4IZWaF6qJs,Otomeya Nogiten,36.2270217,139.7340888,3.8,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11216349705369387611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJK0D8KsVKH2AR2iY0pZYYGTo,Otomeya Kogaten,36.192023999999996,139.721656,3.9,,https://maps.google.com/?cid=4186404363913406170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJZ_h8CBdtHmAR4bcOHQ9LNgk,Roadside Station Takuminosato,36.6960822,138.9083511,3.9,,https://maps.google.com/?cid=663800523367823329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJrXlzX3QLHmARwtt3Wg2AElg,Lake Okushima,36.70136,138.78417,4.4,,https://maps.google.com/?cid=6346275619759184834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJtVM3GVXmHWARIF_lzsQfQuk,Yubatake,36.6229647,138.5967231,4.6,,https://maps.google.com/?cid=16808031689445302048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ3Zb6swyQHmARmALIsJRFKkM,Tomioka Silk Mill,36.2551925,138.88757959999998,3.9,,https://maps.google.com/?cid=4839757254486393496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJl9PBGg4LHmARO8E5U1CXDcI,Shima Tamura,36.6872398,138.7734714,4.1,,https://maps.google.com/?cid=13982998789304729915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJrXlzX3QLHmARwtt3Wg2AElg,Lake Okushima,36.70136,138.78417,4.4,,https://maps.google.com/?cid=6346275619759184834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJFRgmcJuIHmARUb-WsHiMau0,Takasaki,36.3220692,139.0033576,,,https://maps.google.com/?cid=17107640584506883921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ03pDJDWXGGAR0PIL_Lq1K60,ニューホットマサラ NEW HOT MASALA,35.860023999999996,139.8321555,4.1,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=12478267007257277136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJf6KBz022HmARJG5NHXmlQFs,Hōshō-ji,35.9966568,139.0129374,4.3,,https://maps.google.com/?cid=6575437395562163748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJU2BQOMu3HmAR3LNt5HW_yZU,Niekawa-juku (Niekawa Scarecrow Village),35.9640078,138.977487,3.8,,https://maps.google.com/?cid=10793368495034577884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJjR7eiXiAGGARc2BNLN-ddpo,Chiba Peanuts,35.7007657,139.9857523,3.8,,https://maps.google.com/?cid=11130257110939295859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJNQKYUaXDImAR9ufKRySm5mw,HAPPY NUTS DAY,35.5996419,140.495894,4.7,,https://maps.google.com/?cid=7847142075493181430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJFUcTnrMMGGARJEIHdmaVbJY,落花生専門店の鈴市,35.377789299999996,139.9222486,4.2,,https://maps.google.com/?cid=10839202670473331236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJOVDC7GI6GWARLD9dDBypDeU,Takimoto cable car Station for Mt. Mitake,35.7961082,139.1613487,4.1,,https://maps.google.com/?cid=16505034147314351916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ10jHBskwGWARQZeMVjGt2r4,Unzenya,35.814309099999996,139.1294202,3.6,,https://maps.google.com/?cid=13752494839546287937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJq3Vfaho3GWARCVslJPpBQpc,Arasawaya Inn,35.808099,139.095441,4.4,,https://maps.google.com/?cid=10899346590794078985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJP9YlUsgwGWAR13KKalMPzT8,Hatonosu Canyon,35.813471899999996,139.1287523,4.3,,https://maps.google.com/?cid=4597347645559304919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJV2IVp5w6GWARKdQwK_H6gBo,キャニオンズ奥多摩 Canyons Okutama,35.8073036,139.173587,4.6,,https://maps.google.com/?cid=1909802155723772969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJEa7iuW-JGGARTohiUhxwS9o,Tsukuda,35.6692074,139.7843792,,,https://maps.google.com/?cid=15729789390465173582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ1XmcuS08GGARRu_RsdLdvV0,Okumotomikan Orchards,35.188849999999995,139.64675,4.2,,https://maps.google.com/?cid=6754798913121808198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJq176uo88GGARw68q2RNpEwQ,Kurobatei Honten,35.1418878,139.62147059999998,4.2,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=293693934677962691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJW0ZMroU8GGAR8TOQYZVOwes,SHOWAMARU,35.141478,139.617586,4.1,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16987945672912155633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ1YXIurQ9GGARvm4e7YzCJuU,Shimotomikan Orchards,35.1757215,139.6510379,4.5,,https://maps.google.com/?cid=16512098994329906878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJz9Tl35w8GGARpyrAvxjduGU,Kanea,35.1353645,139.61207969999998,4.2,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7329851491911477927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ6TfngYjJ9F8R_X4xfurFUAM,Minemura Brewery,37.9173398,139.0697092,4.3,,https://maps.google.com/?cid=238908391180828413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJY1jVSCvJ9F8Rc4comBB_F7k,Tomizushi,37.8763206,139.081518,4.0,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=13337268530730010483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJL6EXky8zi18RVk3u62pbA5M,View Fukushimagata,37.91353790000001,139.2404786,3.9,,https://maps.google.com/?cid=10593411263288462678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ97THYEyb918RTPsJhgtSDwg,Menyairoha Imizu Honten,36.713311,137.098443,3.8,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=580773086401002316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJS82zgbaE918RADVIOnIqDfs,めん八 本店,36.708317,137.09426209999998,4.1,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=18090161948309599488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJlRPiErEd-F8Ron9vOrh2lUc,Inotani,36.4668807,137.2144501,,,https://maps.google.com/?cid=5158159481849216930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,36.6927004,137.2116148,4.0,,https://maps.google.com/?cid=2613851019164906965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJB7x2Jpru918RfX61KWNM4Kk,Yuki no Ōtani,36.5760814,137.59159359999998,4.6,,https://maps.google.com/?cid=12240867775978241661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJB7x2Jpru918R1KMhqz2Cs1Q,Shōmyō Waterfall,36.575305,137.5234194,4.6,,https://maps.google.com/?cid=6103365121392878548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJeT4gW5yQ918RdrL91LyNLv0,TOYAMA STATION,36.701826800000006,137.21262579999998,4.1,,https://maps.google.com/?cid=18243674982691222134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ4yrNS-id918R_wPnq3LCJHY,Shinminato Kittokito Fisherman's Wharf,36.7813666,137.09977469999998,3.5,,https://maps.google.com/?cid=8513142993403184127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
